id,piece_name,category,era_or_year,materials_gemstones,price_type,asking_price,currency_note,dealer,listing_url,image_url,sku,notes,source,first_seen,last_seen,times_seen,status
url:thebackvault.com/products/david-webb-tiger-eye-platinum-18k-yellow-gold-tiger-eye-station-chain-circa-1970-necklace-rr4046,David Webb Tiger Eye Platinum & 18K Yellow Gold Tiger Eye Station Chain Circa 1970 Necklace,necklace,Circa 1970,,asking,3500,USD,The Back Vault,https://thebackvault.com/products/david-webb-tiger-eye-platinum-18k-yellow-gold-tiger-eye-station-chain-circa-1970-necklace-rr4046,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR4046.jpg?v=1763360230,RR4046,"High-end designer David Webb is known for his magnificent menagerie of animal inspired jewels. These statement making styles are iconic examples of fine jewelry and are instantly recognizable. But, some occasions call for a little subtlety and we adore the sleek styling of this tiger#s eye station n",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-zebra-button-cuff-links-rr8879,David Webb Platinum & 18K Yellow Gold Zebra Button Cuff Links,bracelet,,,asking,3200,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-zebra-button-cuff-links-rr8879,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR8879.jpg?v=1756336414,RR8879,"The David Webb Platinum & 18K Yellow Gold Zebra Button Cuff Links are a stunning example of the brand's iconic style and quality craftsmanship. These vintage cuff links are designed in the shape of zebra buttons, with intricate detailing that captures the natural beauty and grace of the animal. The ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-black-enamel-lion-head-with-ruby-eyes-cuff-links-rr7569,David Webb Black Enamel Lion Head With Ruby Eyes Cuff Links,bracelet,,,asking,3200,USD,The Back Vault,https://thebackvault.com/products/david-webb-black-enamel-lion-head-with-ruby-eyes-cuff-links-rr7569,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7569.jpg?v=1756331085,RR7569,"David Webb lion head design cufflinks, each with two round ruby cabochon eyes, black enamel, 20 grams Crafted by David Webb, the cufflink tops measure 17mm x 15mm. Signed. Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 20.1 gr. Signed: WEBB Condition: Excellent. Sto",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-simple-clip-on-earrings-rr6920,David Webb 18K Yellow Gold Simple Clip On Earrings,earrings,,,asking,3200,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-simple-clip-on-earrings-rr6920,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6920_11cf2c2d-2eae-43f8-a178-3127266a1a37.jpg?v=1756328537,RR6920,Center Diamond Weight: 0.00 Metal Type: 18K Yellow Gold Metal Weight: 23.5 gr. Stock: RR6920,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-round-clip-black-enamel-vintage-earrings-rr6594,David Webb 18K Yellow Gold Round Clip Black Enamel Vintage Earrings,earrings,,,asking,3200,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-round-clip-black-enamel-vintage-earrings-rr6594,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6594_c9177597-6afd-41e4-a9d2-86b911468c7c.jpg?v=1756326570,RR6594,Center Diamond Weight: 0.00 Metal Type: 18K Yellow Gold Metal Weight: 15.6 gr. Stock: RR6594,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-1970s-ruby-18-karat-yellow-gold-knotted-snake-vintage-band-ring,David Webb 1970's Ruby 18 Karat Yellow Gold Knotted Snake Vintage Band Ring,ring,1970,,asking,3100,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-1970s-ruby-18-karat-yellow-gold-knotted-snake-vintage-band-ring,https://cdn.shopify.com/s/files/1/2343/8923/files/DSC1060_184102fe-4bcd-4b0a-9053-64608d9b11a3.jpg?v=1687290117,7068698935354,Designed as a coiled snake and terminating with a looped tail and head Stylized with sleek minimalist features and accented by ruby eyes Flush set and weighing approximately 0.04 carat total Transparent bright red in color Tested with partial stamp for 18-karat gold Fully signed Webb for David Webb ,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-ridged-band-ring-circa-1960s-metal-fashion,David Webb Vintage 18 Karat Yellow Gold Ridged Band Ring Circa 1960's,ring,Circa 1960,,asking,3100,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-ridged-band-ring-circa-1960s-metal-fashion,https://cdn.shopify.com/s/files/1/2343/8923/products/david-webb-vintage-18-karat-yellow-gold-ridged-band-ring-circa-1960s-wilsons-estate-jewelry-metal-fashion-accessory-jewellery_985.jpg?v=1586345193,4398448050234,Designed as a deeply ridged formation over a signet style ring With high polished finish and stylized shoulders Signed Webb for David Webb and numbered Stamped 18K for 18 karat gold Circa 1960's Ring Size: with sizing bar 6 1/2 & not sizable Top measures: 21.2 mm and sits 7.8 mm high Total weight: 2,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-enamel-gold-cufflinks-1,David Webb Enamel Gold Cufflinks,cufflinks,,,asking,2900,USD,Oak Gem,https://oakgem.com/products/david-webb-enamel-gold-cufflinks-1,https://cdn.shopify.com/s/files/1/1064/3732/files/IMG_4119_3868385.jpg?v=1783007501,OG-36289,"Pair of 18k yellow gold cufflinks by David Webb, decorated with blue and green enamel. DESIGNER: David Webb MATERIAL : 18k Yellow Gold GEMSTONES: None DIMENSIONS: Cufflink top is 12.7 x 11mm. MARKED/TESTED : Webb 18k. WEIGHT: 14.1 grams CONDITION : Previously Owned / Excellent Condition",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-fluted-earrings-rr6921,David Webb 18K Yellow Gold Fluted Earrings,earrings,,,asking,1900,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-fluted-earrings-rr6921,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6921_094dec78-052f-42b9-8e3a-6c2ad610c1fc.jpg?v=1756328508,RR6921,Center Diamond Weight: 0.00 Metal Type: 18K Yellow Gold Metal Weight: 9.9 gr. Stock: RR6921,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-1980s-18-karat-yellow-gold-vintage-door-knocker-ear-clip-earrings,David Webb 1980's 18 Karat Yellow Gold Vintage Door Knocker Ear-Clip Earrings,earrings,1980,,asking,1,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-1980s-18-karat-yellow-gold-vintage-door-knocker-ear-clip-earrings,https://cdn.shopify.com/s/files/1/2343/8923/files/2025-02-17_17-07-07_BR8S4_1586331.jpg?v=1740501336,WE-14189,Designed as door knocker style earrings with looped surmount and disk drop Puffed yellow gold with split open surmount and wrap motif on drop Featuring a high polish finish Completed by hinged omega backs Stamped for 18 karat gold Signed for David Webb Circa: 1980s Measures: 3/4 x 1 1/4 inches Total,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/iconic-david-webb-rock-crystal-chimera-bangle,Iconic David Webb Rock Crystal Chimera Bangle,bracelet,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/iconic-david-webb-rock-crystal-chimera-bangle,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/white.jpg?v=1786049913,8499023380550,"Iconic David Webb Rock Crystal Chimera Bangle A bangle featuring carved rock crystal, pear shaped emeralds, oval shaped rubies and round cut diamonds. Measurements: approximately 6"" long Signed Webb Gram Weight: 145.2 grams Metal Type: White gold",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-sapphire-and-diamond-ring-1,David Webb Certified Natural 15 carat Sapphire & Diamond Ring,ring,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-sapphire-and-diamond-ring-1,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/JS_05_e4c4a8b2-a1be-41ca-935d-30d3d2a56fea.jpg?v=1786033437,8498781225030,David Webb Certified Natural 15 carat Sapphire & Diamond Ring A ring featuring a center 15.02 carat certified natural emerald cut sapphire of Ceylon origin surrounded by round cut diamonds Ring Size: 5.5 Complimentary resizing Sapphire Weight: approximately 15.02 carats Diamond Weight: approximately,shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-emerald-and-diamond-chimera-bangle-bracelet,David Webb Emerald and Diamond Chimera Bangle Bracelet,bracelet,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-emerald-and-diamond-chimera-bangle-bracelet,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3592_zz0o39lrtzh_2026-07-15-12-18-40.jpg?v=1786033965,8498798592070,"David Webb Emerald and Diamond Chimera Bangle Bracelet A bangle featuring a large center cabochon emerald set with round cut diamonds, pear shape sapphires and cabochon emeralds Measurements: 2.25"" in diameter, inner circumference 6.25"" Emerald Weight: approximately 65.00 carats Diamond Weight: appr",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-jade-and-enamel-earrings,David Webb Jade and Enamel Earrings,earrings,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-jade-and-enamel-earrings,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3687_1jlgiklx5u1_2026-08-03-14-41-29.jpg?v=1785785550,8495694839878,"David Webb Jade and Enamel Earrings A pair of earrings featuring carved jade set with black enamel and round cut diamonds. Measurements: 2.5"" long Back Type: clip on Diamond Weight: approximately 1.50 carats Signed David Webb Gram Weight: 58.8 grams Metal Type: 18 karat yellow gold",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-jade-ruby-and-diamond-earrings,David Webb Jade Ruby and Diamond Earrings,earrings,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-jade-ruby-and-diamond-earrings,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3667_tl3yfmmgrtd_2026-07-30-17-12-21.jpg?v=1785785151,8495691464774,"David Webb Jade Ruby and Diamond Earrings A pair of earrings featuring carved jade, ruby beads and round cut diamonds. Measurements: 2.75"" long Back Type: clip on Signed David Webb Gram Weight: 54.6 grams Metal Type: 18 karat yellow gold",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-tutti-frutti-earrings,David Webb Tutti Frutti Earrings,earrings,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-tutti-frutti-earrings,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3671_6pqhc7gex5t_2026-08-03-13-14-38.jpg?v=1785784759,8495679111238,"David Webb Tutti Frutti Earrings A pair of earrings featuring carved rubies, sapphires, and emeralds accented with round cut diamonds Measurements: 3"" long Back Type: clip on Ruby Weight: approximately 38.00 carats Emerald Weight: approximately 40.39 carats Diamond Weight: approximately 4.60 carats ",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-ruby-and-diamond-lion-bangle-bracelet,David Webb Ruby and Diamond Lion Bangle Bracelet,bracelet,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-ruby-and-diamond-lion-bangle-bracelet,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3595_2ursgrdps8h_2026-07-15-12-57-57.jpg?v=1785436703,8491427561542,"David Webb Ruby and Diamond Lion Bangle Bracelet A lion motif bracelet featuring cabochon rubies with green enamel in the center of each ruby. The lion head is set with round cut diamonds and pear shape emeralds as the eyes. Measurements: approximately 7"" long Signed David Webb and numbered Accompan",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-pearl-and-diamond-bracelet-2,David Webb Pearl and Diamond Bracelet,bracelet,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-pearl-and-diamond-bracelet-2,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/JS_07.jpg?v=1785433493,8491410128966,"David Webb Pearl and Diamond Bracelet A bracelet featuring cultured pearls approximately 8.30 to 5.50 mm. With round, baguette and square cut diamonds set in platinum. Diamond Weight: approximately 26.00 carats Measurements: 2.5"" in diameter Inner circumfrence 6.25 inches Signed Webb Gram Weight: 13",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-coral-chimera-bracelet,David Webb Coral Chimera Bracelet,bracelet,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-coral-chimera-bracelet,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/IMG_1711.jpg?v=1775502462,8328543338566,"David Webb Coral Chimera Bracelet A legendary carved coral, enamel and diamond Chimera bangle Signed David Webb Gram Weight: 124.9 grams Metal Type: Platinum & 18 karat gold",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-tassel-necklace,David Webb Tassel Necklace,necklace,Circa 1970,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-tassel-necklace,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3581_e9uha79yqbe_2026-07-14-17-01-24.jpg?v=1784235787,8476821553222,David Webb Tassel Necklace A textured bead tassel necklace featuring a detachable pendant brooch Circa 1970 Measurements: Necklace with tassel: 28 inches Can be shortened to a 23 inch necklace & a 6.9 inch bracelet Signed Webb Gram Weight: 113.9 grams Metal Type: 18 karat yellow gold,shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-rubellite-amp-turquoise-diamond-necklace-amp-earrings-set,David Webb Rubellite &amp; Turquoise Diamond Necklace & Earrings Set,necklace,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-rubellite-amp-turquoise-diamond-necklace-amp-earrings-set,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/JS_08_b2f2a16c-09ae-4808-b342-ef7c57c6375f.jpg?v=1738861282,7692661850182,"David Webb Rubellite & Turquoise Diamond Necklace & Earrings Set. A necklace featuring step-cut and oval rubellite, cabochon turquoise, brilliant-cut diamonds weighing approximately 7.26 carats, set in 18K gold, and platinum with hammered gold links attaching each stone. Double Scroll Drop Earrings ",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/iconic-david-webb-necklace,Iconic David Webb Necklace,necklace,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/iconic-david-webb-necklace,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/IMG_7971.jpg?v=1742415440,7818908696646,"Iconic David Webb Necklace David Webb Carved Coral, Amethyst, Emerald, and White Enamel Necklace. This iconic necklace features links of white enamel with carved amethysts, emeralds, and coral. Accented with diamond links. The center drop is removable Measurements: 24"" long Diamond Weight: approxima",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-emerald-and-diamond-earrings,David Webb Emerald and Diamond Earrings,earrings,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-emerald-and-diamond-earrings,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/IMG_5732.jpg?v=1739211431,7791126675526,"David Webb Emerald and Diamond Earrings These David Webb drop earrings showcase a circular motif at the top, adorned with round and baguette-cut diamonds. Three vertical rows of diamonds descend downward ending with a pear-shaped emerald. Each emerald is accompanied by a GIA stating that they are of",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-yellow-and-blue-sapphire-necklace,David Webb Yellow and Blue Sapphire Necklace,necklace,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-yellow-and-blue-sapphire-necklace,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/UN-3126_4qx8bpm4u8c_2026-02-17-15-45-27.jpg?v=1771437739,8250775535686,"David Webb Yellow and Blue Sapphire Necklace A yellow gold necklace featuring a bold graduated fringe design, set with 23 blue and 25 yellow cushion-cut sapphires, accented by small green and blue enamel details. Yellow Sapphire Weight: 73.70 ct Blue Sapphire Weight: 66.72 ct Approximate length: 14.",shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
url:saidiansons.com/products/david-webb-carved-emerald-and-diamond-ring-1,David Webb Carved Emerald and Diamond Ring,ring,,,asking,,USD,Saidian & Sons,https://saidiansons.com/products/david-webb-carved-emerald-and-diamond-ring-1,https://cdn.shopify.com/s/files/1/0038/5545/0182/files/IMG_5228.jpg?v=1767722686,8156700934214,David Webb Carved Emerald and Diamond Ring A large rectangular carved emerald set in a gold bezel. The setting is finished with black enamel and round diamonds Accompanied by the original box Ring Size: 6.5 Signed: David Webb Metal type: 18 karat gold and platinum,shopify:saidiansons.com,2026-08-07,2026-08-08,2,active
